Student_ID,Age,Gender,Class,Study_Hours_Per_Day,Attendance_Percentage,Parental_Education,Internet_Access,Extracurricular_Activities,Math_Score,Science_Score,English_Score,Previous_Year_Score,Final_Percentage,Performance_Level,Pass_Fail
S0293,17,Female,9,0.7,96,High School,No,Yes,93,89,42,60,74.67,Good,Pass
S0294,18,Male,10,3.6,84,Postgraduate,No,No,37,40,42,50,39.67,Poor,Fail
S0295,16,Female,11,2.6,94,High School,Yes,No,79,93,81,77,84.33,Excellent,Pass
S0296,19,Female,10,3.5,96,High School,No,No,81,51,80,66,70.67,Good,Pass
S0297,15,Female,11,2.8,75,High School,No,No,61,73,59,48,64.33,Average,Pass
S0298,18,Male,11,1.4,92,High School,Yes,Yes,64,69,84,95,72.33,Good,Pass
S0299,18,Male,11,3.6,95,Postgraduate,No,Yes,95,75,90,45,86.67,Excellent,Pass
S0300,14,Male,12,5.9,88,High School,Yes,Yes,47,47,52,47,48.67,Poor,Fail
S0301,19,Female,12,4.8,88,High School,Yes,Yes,97,42,96,78,78.33,Good,Pass
S0302,18,Male,10,4.2,89,Graduate,No,Yes,100,47,48,53,65.0,Average,Pass
S0303,18,Male,10,1.9,95,Postgraduate,Yes,No,61,72,97,79,76.67,Good,Pass
S0304,15,Male,11,4.2,55,High School,No,No,96,91,69,72,85.33,Excellent,Pass
S0305,18,Female,10,0.5,65,Postgraduate,Yes,Yes,66,59,67,58,64.0,Average,Pass
S0306,15,Male,11,1.1,65,High School,No,Yes,57,77,37,79,57.0,Average,Pass
S0307,17,Female,11,2.8,99,Graduate,Yes,Yes,88,60,84,69,77.33,Good,Pass
S0308,18,Female,9,1.9,52,High School,No,No,52,46,95,76,64.33,Average,Pass
S0309,18,Male,12,3.1,80,High School,Yes,No,92,71,74,92,79.0,Good,Pass
S0310,18,Male,11,1.9,95,Graduate,Yes,Yes,46,91,97,51,78.0,Good,Pass
S0311,14,Female,11,3.0,93,High School,No,No,93,44,81,46,72.67,Good,Pass
S0312,18,Female,10,5.7,84,Postgraduate,Yes,No,41,47,47,50,45.0,Poor,Fail
S0313,15,Female,11,4.7,70,Postgraduate,Yes,Yes,94,40,55,53,63.0,Average,Pass
S0314,14,Female,11,5.2,60,Graduate,Yes,No,73,96,56,60,75.0,Good,Pass
S0315,14,Female,9,1.6,72,High School,Yes,Yes,95,38,78,76,70.33,Good,Pass
S0316,19,Female,12,2.4,70,Graduate,Yes,No,81,40,58,85,59.67,Average,Pass
S0317,19,Male,11,2.2,100,High School,Yes,Yes,78,67,39,77,61.33,Average,Pass
S0318,18,Female,12,4.7,65,Postgraduate,No,No,93,50,89,56,77.33,Good,Pass
S0319,17,Female,12,1.2,83,Graduate,Yes,Yes,91,46,37,83,58.0,Average,Pass
S0320,14,Male,9,5.5,92,High School,No,No,73,70,90,66,77.67,Good,Pass
S0321,14,Female,9,1.0,78,Postgraduate,No,No,67,40,39,69,48.67,Poor,Fail
S0322,14,Male,12,2.0,52,Postgraduate,Yes,Yes,55,40,73,79,56.0,Average,Pass
S0323,18,Female,11,4.6,63,High School,No,No,76,73,98,86,82.33,Excellent,Pass
S0324,14,Male,9,5.8,81,Postgraduate,No,Yes,89,98,45,89,77.33,Good,Pass
S0325,15,Female,11,1.7,78,Postgraduate,Yes,Yes,56,36,76,53,56.0,Average,Pass
S0326,19,Male,10,3.3,79,Graduate,No,Yes,69,83,83,56,78.33,Good,Pass
S0327,16,Male,9,4.8,87,Graduate,Yes,No,75,45,77,67,65.67,Average,Pass
S0328,15,Male,11,3.1,73,High School,No,No,63,53,69,61,61.67,Average,Pass
S0329,18,Female,9,5.3,63,Graduate,No,Yes,96,79,99,44,91.33,Excellent,Pass
S0330,18,Female,10,1.8,53,Graduate,No,No,35,89,100,46,74.67,Good,Pass
S0331,14,Male,10,1.7,81,Graduate,Yes,No,52,58,65,60,58.33,Average,Pass
S0332,16,Male,10,3.7,95,Graduate,No,Yes,52,57,53,94,54.0,Average,Pass
S0333,15,Female,11,3.8,95,Graduate,Yes,No,58,81,70,48,69.67,Good,Pass
S0334,16,Female,9,4.2,63,Graduate,Yes,No,67,83,70,71,73.33,Good,Pass
S0335,16,Female,12,4.9,91,Postgraduate,Yes,Yes,42,79,55,86,58.67,Average,Pass
S0336,18,Male,11,0.9,81,Graduate,No,Yes,95,70,85,43,83.33,Excellent,Pass
S0337,18,Male,9,1.1,70,High School,No,Yes,78,91,58,46,75.67,Good,Pass
S0338,17,Female,12,3.5,70,Postgraduate,No,Yes,98,94,41,90,77.67,Good,Pass
S0339,19,Male,10,2.3,87,Postgraduate,Yes,No,89,48,37,80,58.0,Average,Pass
S0340,19,Female,9,2.4,83,High School,Yes,No,96,89,43,92,76.0,Good,Pass
S0341,19,Female,12,5.7,52,High School,Yes,No,82,87,57,94,75.33,Good,Pass
S0342,19,Male,10,2.5,95,Postgraduate,No,Yes,92,56,81,77,76.33,Good,Pass
S0343,15,Female,12,2.9,90,Graduate,No,No,89,72,36,48,65.67,Average,Pass
S0344,14,Male,12,2.0,94,Graduate,Yes,Yes,42,59,49,47,50.0,Average,Pass
S0345,18,Male,9,4.8,58,Postgraduate,Yes,No,61,65,49,45,58.33,Average,Pass
S0346,18,Male,10,3.0,94,Postgraduate,No,Yes,37,86,95,48,72.67,Good,Pass
S0347,14,Female,11,3.4,67,High School,No,Yes,36,54,75,57,55.0,Average,Pass
S0348,17,Female,9,3.8,77,Postgraduate,Yes,Yes,40,99,73,44,70.67,Good,Pass
S0349,15,Female,10,1.7,65,Postgraduate,No,Yes,35,80,39,83,51.33,Average,Pass
S0350,15,Male,11,1.6,67,High School,No,No,36,75,62,66,57.67,Average,Pass
S0351,19,Male,12,3.0,69,High School,No,No,49,42,49,83,46.67,Poor,Fail
S0352,17,Female,9,4.3,100,High School,No,Yes,83,98,59,61,80.0,Good,Pass
S0353,14,Male,12,0.5,70,High School,No,No,72,57,52,75,60.33,Average,Pass
S0354,16,Male,11,5.0,76,Postgraduate,No,Yes,56,83,100,68,79.67,Good,Pass
S0355,19,Male,10,2.5,61,Graduate,No,No,37,67,93,53,65.67,Average,Pass
S0356,14,Female,12,4.4,50,Graduate,No,Yes,48,39,55,80,47.33,Poor,Fail
S0357,16,Female,10,4.7,56,Graduate,No,Yes,51,82,68,79,67.0,Good,Pass
S0358,19,Female,11,1.7,90,Graduate,Yes,Yes,73,55,45,46,57.67,Average,Pass
S0359,17,Male,9,1.9,93,Postgraduate,Yes,Yes,62,74,58,94,64.67,Average,Pass
S0360,18,Male,12,2.2,73,Postgraduate,No,No,98,59,83,77,80.0,Good,Pass
S0361,18,Female,12,5.9,73,Graduate,Yes,Yes,97,45,59,90,67.0,Good,Pass
S0362,15,Male,10,5.6,90,High School,Yes,Yes,89,57,74,53,73.33,Good,Pass
S0363,14,Female,11,1.8,57,Graduate,Yes,Yes,63,44,85,40,64.0,Average,Pass
S0364,14,Female,10,3.0,59,Postgraduate,Yes,No,80,79,62,44,73.67,Good,Pass
S0365,18,Male,12,3.3,78,High School,No,Yes,95,59,76,49,76.67,Good,Pass
S0366,17,Female,9,3.9,50,Postgraduate,No,Yes,36,94,96,51,75.33,Good,Pass
S0367,15,Female,9,3.4,98,High School,Yes,Yes,100,41,78,61,73.0,Good,Pass
S0368,18,Male,10,1.5,69,High School,No,Yes,59,93,42,63,64.67,Average,Pass
S0369,15,Female,11,4.8,56,Graduate,Yes,No,74,94,98,55,88.67,Excellent,Pass
S0370,16,Female,11,0.6,63,Graduate,Yes,Yes,82,37,37,92,52.0,Average,Pass
S0371,15,Female,10,3.9,66,Postgraduate,No,No,36,92,35,76,54.33,Average,Pass
S0372,16,Female,9,1.1,93,Postgraduate,No,Yes,64,74,46,83,61.33,Average,Pass
S0373,18,Male,9,3.7,91,High School,No,No,80,35,49,65,54.67,Average,Pass
S0374,19,Male,10,1.0,64,High School,No,Yes,72,54,37,70,54.33,Average,Pass
S0375,16,Male,9,5.9,72,High School,No,No,59,83,47,81,63.0,Average,Pass
S0376,15,Female,12,3.5,59,Postgraduate,No,Yes,56,64,40,54,53.33,Average,Pass
S0377,17,Female,9,3.6,51,Postgraduate,Yes,Yes,85,83,95,62,87.67,Excellent,Pass
S0378,15,Female,9,3.6,85,High School,No,Yes,62,83,72,90,72.33,Good,Pass
S0379,15,Female,9,5.6,98,High School,No,No,52,93,98,67,81.0,Excellent,Pass
S0380,17,Female,11,3.0,100,Graduate,No,No,38,84,67,47,63.0,Average,Pass
S0381,18,Male,9,2.3,80,Graduate,No,Yes,64,43,55,56,54.0,Average,Pass
S0382,15,Male,10,1.9,78,Graduate,No,No,81,35,62,93,59.33,Average,Pass
S0383,14,Female,9,5.6,85,High School,No,No,83,61,56,53,66.67,Good,Pass
S0384,19,Female,11,1.4,75,Postgraduate,Yes,No,57,41,94,60,64.0,Average,Pass
S0385,14,Female,11,5.7,94,Postgraduate,Yes,Yes,85,93,90,56,89.33,Excellent,Pass
S0386,14,Male,10,1.4,73,High School,No,Yes,63,93,68,58,74.67,Good,Pass
S0387,14,Male,10,4.6,94,Graduate,Yes,No,72,37,89,48,66.0,Good,Pass
S0388,15,Female,11,0.9,55,Graduate,No,No,65,100,64,92,76.33,Good,Pass
S0389,16,Female,12,5.4,95,Graduate,No,Yes,44,56,86,95,62.0,Average,Pass
S0390,19,Male,12,5.7,60,Postgraduate,Yes,Yes,76,91,36,45,67.67,Good,Pass
S0391,14,Female,10,4.6,71,Graduate,Yes,Yes,94,80,79,82,84.33,Excellent,Pass
S0392,19,Female,12,5.4,61,Postgraduate,No,No,83,76,46,84,68.33,Good,Pass
S0393,16,Female,10,3.8,100,Graduate,No,Yes,71,55,83,58,69.67,Good,Pass
S0394,17,Male,9,4.7,72,High School,No,No,42,58,42,65,47.33,Poor,Fail
S0395,18,Male,11,2.6,79,High School,Yes,Yes,63,65,52,72,60.0,Average,Pass
S0396,16,Male,9,1.0,69,High School,No,Yes,98,81,43,93,74.0,Good,Pass
S0397,18,Male,11,5.1,80,Graduate,No,Yes,42,37,44,42,41.0,Poor,Fail
S0398,17,Male,12,3.5,64,Postgraduate,No,No,50,64,62,46,58.67,Average,Pass
S0399,17,Female,11,5.5,54,Graduate,Yes,Yes,65,92,36,43,64.33,Average,Pass
S0400,16,Female,11,5.9,98,Graduate,Yes,No,84,100,45,42,76.33,Good,Pass
S0401,15,Female,12,1.8,58,Graduate,No,Yes,89,38,48,75,58.33,Average,Pass
S0402,14,Male,10,2.5,56,Graduate,No,No,41,49,50,85,46.67,Poor,Fail
S0403,17,Male,10,3.7,59,Graduate,Yes,Yes,51,94,74,66,73.0,Good,Pass
S0404,14,Male,12,5.5,52,Graduate,No,Yes,58,63,47,59,56.0,Average,Pass
S0405,18,Male,12,5.4,77,Postgraduate,Yes,No,54,36,73,79,54.33,Average,Pass
S0406,15,Female,9,2.2,63,Postgraduate,Yes,No,89,87,95,40,90.33,Excellent,Pass
S0407,16,Female,10,3.0,68,Postgraduate,Yes,No,81,52,38,73,57.0,Average,Pass
S0408,19,Male,9,3.0,78,High School,Yes,No,44,83,95,55,74.0,Good,Pass
S0409,17,Female,10,5.1,61,High School,No,No,61,82,84,48,75.67,Good,Pass
S0410,18,Female,10,4.4,93,Postgraduate,Yes,No,71,88,47,74,68.67,Good,Pass
S0411,19,Female,10,1.6,53,Postgraduate,Yes,No,74,77,41,82,64.0,Average,Pass
S0412,19,Male,10,0.6,87,Graduate,No,Yes,62,37,87,40,62.0,Average,Pass
S0413,15,Male,11,4.0,92,Graduate,No,Yes,92,86,63,65,80.33,Good,Pass
S0414,17,Male,12,4.0,65,Postgraduate,No,No,93,69,86,52,82.67,Excellent,Pass
S0415,15,Male,10,3.5,72,Postgraduate,No,No,92,66,52,80,70.0,Good,Pass
S0416,16,Female,10,3.3,93,Postgraduate,Yes,Yes,62,47,64,48,57.67,Average,Pass
S0417,17,Female,10,3.4,64,Postgraduate,No,Yes,68,45,43,79,52.0,Average,Pass
S0418,14,Male,12,4.4,58,High School,Yes,No,49,87,74,47,70.0,Good,Pass
S0419,16,Female,11,5.9,68,Postgraduate,No,No,42,92,61,65,65.0,Average,Pass
S0420,16,Female,12,5.6,77,Graduate,No,Yes,79,43,59,91,60.33,Average,Pass
S0421,16,Female,11,0.6,94,High School,No,Yes,67,77,95,94,79.67,Good,Pass
S0422,17,Male,11,2.5,80,Graduate,Yes,No,87,55,75,81,72.33,Good,Pass
S0423,18,Female,11,5.1,70,Postgraduate,No,No,50,88,80,57,72.67,Good,Pass
S0424,15,Male,11,2.2,88,High School,Yes,No,47,42,35,47,41.33,Poor,Fail
S0425,19,Female,9,5.1,74,Graduate,No,No,76,59,87,44,74.0,Good,Pass
S0426,15,Female,9,5.0,90,Graduate,Yes,Yes,79,91,45,79,71.67,Good,Pass
S0427,19,Female,11,1.3,56,Graduate,Yes,No,36,62,65,68,54.33,Average,Pass
S0428,17,Female,12,3.0,67,Graduate,No,Yes,87,37,73,58,65.67,Average,Pass
S0429,16,Male,9,1.2,50,Postgraduate,No,No,80,47,90,45,72.33,Good,Pass
S0430,15,Female,12,5.4,73,Postgraduate,No,Yes,69,53,35,72,52.33,Average,Pass
S0431,15,Female,10,0.6,78,High School,Yes,No,98,80,69,40,82.33,Excellent,Pass
S0432,16,Male,11,3.5,75,High School,No,Yes,55,50,89,78,64.67,Average,Pass
S0433,18,Male,11,2.9,56,Graduate,No,Yes,41,69,41,95,50.33,Average,Pass
S0434,18,Female,9,3.7,100,High School,No,No,91,58,64,61,71.0,Good,Pass
S0435,17,Female,12,4.2,99,Graduate,No,Yes,77,79,45,55,67.0,Good,Pass
S0436,15,Male,9,3.2,58,High School,No,No,82,83,79,80,81.33,Excellent,Pass
S0437,19,Male,9,1.3,62,Postgraduate,No,Yes,68,37,55,44,53.33,Average,Pass
S0438,17,Female,10,0.6,96,Postgraduate,No,No,40,38,59,85,45.67,Poor,Fail
S0439,14,Male,10,2.8,57,Graduate,Yes,No,91,48,37,63,58.67,Average,Pass
S0440,19,Female,11,1.5,77,High School,No,No,88,77,52,59,72.33,Good,Pass
S0441,16,Male,9,0.5,86,High School,No,No,74,52,83,45,69.67,Good,Pass
S0442,18,Female,11,5.8,92,Graduate,Yes,No,82,69,91,57,80.67,Good,Pass
S0443,18,Male,9,4.8,64,Graduate,Yes,Yes,68,77,67,46,70.67,Good,Pass
S0444,15,Female,10,0.8,72,Graduate,Yes,No,54,42,78,67,58.0,Average,Pass
S0445,14,Male,10,1.8,92,Graduate,No,No,97,62,69,74,76.0,Good,Pass
S0446,14,Female,11,4.4,87,High School,No,No,36,70,47,54,51.0,Average,Pass
S0447,19,Male,10,3.1,91,Graduate,Yes,No,96,45,60,67,67.0,Good,Pass
S0448,18,Female,11,2.1,65,Postgraduate,Yes,No,46,36,89,47,57.0,Average,Pass
S0449,18,Male,12,1.4,90,High School,Yes,Yes,94,52,80,94,75.33,Good,Pass
S0450,15,Female,12,2.9,74,Postgraduate,No,Yes,74,90,86,73,83.33,Excellent,Pass
S0451,14,Male,10,3.0,58,Postgraduate,Yes,Yes,80,49,61,52,63.33,Average,Pass
S0452,16,Male,9,3.6,56,Postgraduate,Yes,No,55,47,87,84,63.0,Average,Pass
S0453,16,Female,10,3.7,95,Postgraduate,No,No,72,59,41,95,57.33,Average,Pass
S0454,17,Male,9,0.9,68,Graduate,No,No,60,87,74,61,73.67,Good,Pass
S0455,17,Female,12,2.5,88,Graduate,Yes,Yes,94,92,66,43,84.0,Excellent,Pass
S0456,18,Female,9,2.0,85,Graduate,No,No,52,46,64,71,54.0,Average,Pass
S0457,16,Female,12,2.9,95,Postgraduate,Yes,No,39,37,55,62,43.67,Poor,Fail
S0458,15,Female,10,2.0,64,Postgraduate,Yes,No,60,78,97,69,78.33,Good,Pass
S0459,14,Female,10,1.1,84,Graduate,Yes,Yes,76,61,91,44,76.0,Good,Pass
S0460,14,Female,9,3.3,72,Postgraduate,Yes,Yes,84,83,36,91,67.67,Good,Pass
S0461,18,Female,12,3.2,61,Graduate,No,No,48,36,80,85,54.67,Average,Pass
S0462,17,Female,10,3.4,92,High School,No,No,65,86,55,93,68.67,Good,Pass
S0463,14,Male,9,2.3,63,High School,No,No,52,72,93,95,72.33,Good,Pass
S0464,19,Female,9,5.9,58,Graduate,Yes,No,89,70,68,87,75.67,Good,Pass
S0465,18,Male,9,3.1,91,Postgraduate,No,No,57,55,68,57,60.0,Average,Pass
S0466,17,Male,12,2.6,87,High School,Yes,No,75,91,58,70,74.67,Good,Pass
S0467,17,Female,12,3.9,96,Graduate,No,No,92,80,88,49,86.67,Excellent,Pass
S0468,14,Male,12,3.4,59,High School,Yes,No,64,98,56,84,72.67,Good,Pass
S0469,17,Female,11,2.5,91,Graduate,Yes,Yes,86,55,97,80,79.33,Good,Pass
S0470,18,Female,10,3.8,84,Postgraduate,No,No,85,63,95,45,81.0,Excellent,Pass
S0471,16,Male,11,5.3,74,Postgraduate,No,No,94,66,94,80,84.67,Excellent,Pass
S0472,18,Male,10,0.8,74,Graduate,No,Yes,64,57,91,93,70.67,Good,Pass
S0473,17,Female,12,4.8,74,Graduate,Yes,Yes,54,56,65,44,58.33,Average,Pass
S0474,19,Male,12,5.8,89,Graduate,No,Yes,75,94,63,63,77.33,Good,Pass
S0475,14,Male,11,2.8,85,Postgraduate,Yes,Yes,91,50,86,49,75.67,Good,Pass
S0476,15,Female,10,6.0,86,Graduate,No,Yes,46,51,70,76,55.67,Average,Pass
S0477,15,Female,12,2.3,56,Graduate,Yes,Yes,46,86,83,93,71.67,Good,Pass
S0478,19,Male,10,3.9,52,Postgraduate,Yes,Yes,70,73,97,65,80.0,Good,Pass
S0479,14,Male,11,5.8,54,High School,Yes,No,96,94,44,85,78.0,Good,Pass
S0480,19,Female,11,4.6,63,High School,No,Yes,80,100,37,93,72.33,Good,Pass
S0481,16,Male,9,5.2,68,Graduate,Yes,No,36,75,93,93,68.0,Good,Pass
S0482,18,Male,10,0.8,97,Graduate,Yes,Yes,59,80,82,60,73.67,Good,Pass
S0483,16,Female,10,5.6,78,Postgraduate,No,No,91,62,100,76,84.33,Excellent,Pass
S0484,18,Female,9,2.6,60,Postgraduate,No,No,49,66,72,89,62.33,Average,Pass
S0485,15,Male,12,4.9,94,Graduate,Yes,No,49,43,37,50,43.0,Poor,Fail
S0486,18,Female,9,5.6,60,Graduate,No,Yes,67,54,70,40,63.67,Average,Pass
S0487,18,Male,12,4.2,76,Graduate,No,Yes,41,43,59,83,47.67,Poor,Fail
S0488,18,Female,9,0.6,72,Postgraduate,No,No,65,90,48,73,67.67,Good,Pass
S0489,15,Male,11,3.1,94,Graduate,No,No,40,39,45,51,41.33,Poor,Fail
S0490,19,Female,12,4.1,85,Postgraduate,No,Yes,79,74,65,58,72.67,Good,Pass
S0491,14,Male,9,4.8,70,Postgraduate,Yes,No,83,69,48,43,66.67,Good,Pass
S0492,17,Female,11,0.7,50,Postgraduate,No,No,50,87,88,51,75.0,Good,Pass
S0493,16,Male,9,5.9,90,Postgraduate,Yes,Yes,60,95,71,71,75.33,Good,Pass
S0494,17,Female,11,3.8,57,Graduate,Yes,Yes,75,37,75,57,62.33,Average,Pass
S0495,18,Female,11,2.6,83,High School,Yes,Yes,80,55,85,67,73.33,Good,Pass
S0496,14,Male,12,5.7,95,Graduate,Yes,No,64,79,96,58,79.67,Good,Pass
S0497,16,Female,10,3.2,76,Graduate,No,No,100,46,63,94,69.67,Good,Pass
S0498,17,Male,11,6.0,91,High School,No,No,46,91,71,46,69.33,Good,Pass
S0499,17,Female,10,1.4,53,Graduate,Yes,Yes,88,43,99,70,76.67,Good,Pass
S0500,18,Female,9,5.8,99,High School,No,No,53,72,99,51,74.67,Good,Pass
S0501,15,Male,12,4.7,99,Postgraduate,Yes,Yes,40,100,76,84,72.0,Good,Pass
S0502,14,Male,12,1.7,70,High School,No,Yes,65,79,73,91,72.33,Good,Pass
S0503,18,Male,12,0.7,78,High School,No,No,82,44,97,70,74.33,Good,Pass
S0504,18,Male,11,4.0,78,Graduate,No,No,96,49,54,79,66.33,Good,Pass
S0505,16,Male,10,3.9,86,High School,No,Yes,48,92,63,78,67.67,Good,Pass
S0506,18,Female,12,2.3,83,High School,Yes,No,76,88,79,87,81.0,Excellent,Pass
S0507,15,Male,10,1.4,86,Graduate,No,Yes,50,42,91,66,61.0,Average,Pass
S0508,19,Male,12,2.4,80,High School,Yes,Yes,63,98,46,53,69.0,Good,Pass
S0509,15,Male,10,0.6,68,Graduate,No,No,38,99,86,71,74.33,Good,Pass
S0510,16,Male,12,0.6,66,Postgraduate,Yes,Yes,97,59,91,77,82.33,Excellent,Pass
S0511,19,Male,11,4.4,51,Graduate,No,Yes,57,56,88,46,67.0,Good,Pass
S0512,14,Female,10,4.9,97,High School,Yes,Yes,67,67,37,89,57.0,Average,Pass
S0513,17,Male,11,4.8,60,Postgraduate,No,Yes,70,78,55,93,67.67,Good,Pass
S0514,14,Male,10,2.1,66,Postgraduate,Yes,Yes,55,61,49,70,55.0,Average,Pass
S0515,19,Male,12,5.7,96,High School,Yes,Yes,77,80,61,62,72.67,Good,Pass
S0516,19,Female,11,2.0,69,Graduate,No,Yes,53,56,96,45,68.33,Good,Pass
S0517,19,Male,10,3.5,95,Postgraduate,Yes,No,51,89,57,53,65.67,Average,Pass
S0518,14,Male,10,3.2,52,Graduate,No,Yes,64,38,86,48,62.67,Average,Pass
S0519,18,Female,11,4.2,57,Postgraduate,No,No,79,57,38,78,58.0,Average,Pass
S0520,14,Male,10,4.2,93,Postgraduate,Yes,No,73,86,70,93,76.33,Good,Pass
S0521,15,Female,12,4.4,97,Graduate,Yes,No,80,77,40,58,65.67,Average,Pass
S0522,18,Male,11,4.1,100,Postgraduate,Yes,Yes,87,94,99,51,93.33,Excellent,Pass
S0523,14,Male,10,5.2,90,High School,Yes,No,98,38,38,65,58.0,Average,Pass
S0524,19,Male,9,0.6,85,Graduate,Yes,No,81,92,85,69,86.0,Excellent,Pass
S0525,17,Female,12,3.3,80,Postgraduate,No,Yes,86,45,47,48,59.33,Average,Pass
S0526,14,Male,11,1.3,66,Graduate,Yes,Yes,50,88,71,58,69.67,Good,Pass
S0527,17,Male,10,1.7,63,High School,No,Yes,76,69,73,84,72.67,Good,Pass
S0528,18,Male,12,0.6,67,Postgraduate,No,No,73,45,86,85,68.0,Good,Pass
S0529,17,Female,11,2.9,65,High School,Yes,Yes,38,62,41,48,47.0,Poor,Fail
S0530,14,Male,11,1.9,69,High School,Yes,Yes,59,99,48,59,68.67,Good,Pass
S0531,19,Male,9,1.9,67,Postgraduate,No,No,70,98,43,53,70.33,Good,Pass
S0532,17,Female,11,5.7,57,Postgraduate,No,No,82,70,84,87,78.67,Good,Pass
S0533,19,Female,11,2.9,97,Graduate,No,Yes,86,49,75,95,70.0,Good,Pass
S0534,15,Male,10,1.5,78,Graduate,Yes,Yes,36,45,74,67,51.67,Average,Pass
S0535,19,Male,10,2.3,70,Postgraduate,No,No,60,84,92,44,78.67,Good,Pass
S0536,14,Male,9,4.5,70,Postgraduate,Yes,Yes,48,48,60,82,52.0,Average,Pass
S0537,18,Female,12,4.4,69,Graduate,Yes,Yes,88,63,92,79,81.0,Excellent,Pass
S0538,18,Male,9,5.3,53,High School,No,No,58,57,76,52,63.67,Average,Pass
S0539,18,Female,12,5.1,58,High School,Yes,No,75,83,77,95,78.33,Good,Pass
S0540,19,Male,12,5.7,56,Postgraduate,No,No,67,77,66,50,70.0,Good,Pass
S0541,17,Female,10,5.8,68,Graduate,No,No,54,46,52,79,50.67,Average,Pass
S0542,18,Male,9,2.8,81,Graduate,No,Yes,98,65,87,62,83.33,Excellent,Pass
S0543,14,Female,12,0.7,57,High School,No,Yes,95,60,66,52,73.67,Good,Pass
S0544,19,Male,10,5.4,91,Postgraduate,No,Yes,70,76,42,48,62.67,Average,Pass
S0545,19,Female,12,1.8,82,Postgraduate,No,No,44,66,95,84,68.33,Good,Pass
S0546,18,Female,9,1.4,86,High School,No,No,92,76,41,52,69.67,Good,Pass
S0547,17,Female,12,3.4,51,Postgraduate,Yes,No,79,87,44,70,70.0,Good,Pass
S0548,15,Female,10,2.7,84,High School,No,No,46,85,58,42,63.0,Average,Pass
S0549,14,Female,9,1.7,98,Graduate,Yes,Yes,91,43,100,50,78.0,Good,Pass
S0550,15,Male,9,4.4,60,Graduate,No,No,39,59,52,79,50.0,Average,Pass
S0551,15,Female,10,2.3,90,Postgraduate,No,Yes,62,57,50,81,56.33,Average,Pass
S0552,17,Male,11,3.1,89,Graduate,No,Yes,100,41,69,65,70.0,Good,Pass
S0553,16,Female,12,1.0,86,Postgraduate,Yes,Yes,48,58,50,77,52.0,Average,Pass
S0554,14,Male,9,4.0,70,High School,Yes,No,56,45,45,95,48.67,Poor,Fail
S0555,19,Male,12,1.2,51,Graduate,No,No,87,47,84,59,72.67,Good,Pass
S0556,16,Male,12,3.8,58,Graduate,No,Yes,90,52,61,75,67.67,Good,Pass
S0557,16,Male,9,3.1,73,High School,Yes,Yes,37,42,40,45,39.67,Poor,Fail
S0558,17,Male,9,4.1,89,Postgraduate,No,Yes,91,38,61,80,63.33,Average,Pass
S0559,19,Male,12,5.4,79,Postgraduate,No,No,93,52,51,81,65.33,Average,Pass
S0560,16,Male,11,3.4,85,Graduate,No,Yes,68,75,43,65,62.0,Average,Pass
S0561,14,Male,12,4.0,52,High School,Yes,Yes,65,94,55,83,71.33,Good,Pass
S0562,16,Female,11,4.4,65,Graduate,No,Yes,71,67,74,45,70.67,Good,Pass
S0563,17,Male,11,4.2,76,Graduate,No,No,38,57,79,68,58.0,Average,Pass
S0564,14,Female,10,3.1,77,High School,No,No,80,96,43,62,73.0,Good,Pass
S0565,18,Male,12,5.6,60,Graduate,Yes,No,84,46,87,61,72.33,Good,Pass
S0566,17,Male,10,3.3,84,Graduate,Yes,No,94,37,37,75,56.0,Average,Pass
S0567,15,Male,9,1.4,95,Postgraduate,Yes,Yes,47,61,39,46,49.0,Poor,Fail
S0568,15,Male,10,2.6,99,Postgraduate,No,Yes,47,54,81,74,60.67,Average,Pass
S0569,18,Male,12,4.9,92,Postgraduate,No,No,67,44,71,43,60.67,Average,Pass
S0570,17,Male,9,4.4,82,High School,No,No,80,59,80,79,73.0,Good,Pass
S0571,19,Female,10,0.9,72,High School,No,No,65,90,99,45,84.67,Excellent,Pass
S0572,17,Male,9,2.1,66,High School,No,No,77,68,96,72,80.33,Good,Pass
S0573,15,Female,9,4.1,65,High School,No,Yes,99,38,73,42,70.0,Good,Pass
S0574,16,Female,10,4.4,53,Postgraduate,No,No,99,62,89,75,83.33,Excellent,Pass
S0575,15,Male,12,5.7,83,Postgraduate,No,Yes,46,49,92,46,62.33,Average,Pass
S0576,18,Male,11,1.8,88,Postgraduate,Yes,Yes,71,99,49,43,73.0,Good,Pass
S0577,19,Male,12,4.6,52,Graduate,No,No,62,41,96,53,66.33,Good,Pass
S0578,19,Male,9,1.2,65,Postgraduate,No,No,44,38,99,91,60.33,Average,Pass
S0579,18,Female,10,5.9,66,Postgraduate,Yes,Yes,63,47,77,51,62.33,Average,Pass
S0580,16,Female,9,4.8,82,Graduate,Yes,No,81,74,74,92,76.33,Good,Pass
S0581,15,Female,12,2.5,75,Graduate,No,No,46,97,41,49,61.33,Average,Pass
S0582,15,Female,10,2.4,98,High School,Yes,Yes,49,93,94,45,78.67,Good,Pass
S0583,17,Male,11,2.9,63,Postgraduate,No,No,96,93,44,85,77.67,Good,Pass
S0584,16,Male,9,4.8,98,Postgraduate,No,No,100,74,45,92,73.0,Good,Pass
S0585,17,Female,11,3.4,68,High School,Yes,No,72,80,46,59,66.0,Good,Pass
S0586,16,Male,10,4.4,50,High School,No,No,80,39,41,66,53.33,Average,Pass
